qid,doc_id,og_score,p_score,score_diff,percent_change,og_rank,p_rank,change_in_rank
1100403,1475248,96.4713134765625,103.4009017944336,6.929588317871094,7.183055841314551,72,83,-11
1100403,8439094,96.4100570678711,105.8151397705078,9.40508270263672,9.755292122704269,73,68,5
1100403,5740042,96.39373779296876,108.2799072265625,11.88616943359375,12.330852299889507,74,27,47
1100403,6509485,96.3804168701172,104.61473846435548,8.234321594238281,8.54356295774784,75,78,-3
1100403,6511596,96.32009887695312,102.06959533691406,5.7494964599609375,5.969155479486994,76,88,-12
1100403,6449666,96.30975341796876,108.44833374023438,12.138580322265623,12.603687468273488,77,23,54
1100403,8439627,96.3077621459961,97.07259368896484,0.76483154296875,0.7941535821477367,78,98,-20
1100403,2944255,96.29977416992188,108.41989135742188,12.1201171875,12.585820986572552,79,25,54
1100403,7093515,96.29804229736328,108.85599517822266,12.557952880859377,13.04071462022154,80,18,62
1100403,4566047,96.28301239013672,106.6566390991211,10.373626708984377,10.774098619755124,81,57,24
1100403,1694525,96.28187561035156,104.82780456542967,8.545928955078125,8.875947732533916,82,74,8
1100403,7400193,96.2794418334961,107.45744323730467,11.178001403808594,11.60995659191671,83,46,37
1100403,8521568,96.27632904052734,108.65945434570312,12.38312530517578,12.862066334044714,84,22,62
1100403,1564114,96.2488784790039,108.73725128173828,12.488372802734377,12.975083969896476,85,21,64
1100403,6334024,96.2375259399414,107.52629089355467,11.28876495361328,11.73010719400478,86,42,44
1100403,7263398,96.23585510253906,108.42405700683594,12.188201904296877,12.664928151062178,87,24,63
1100403,4937143,96.19654083251952,99.7556610107422,3.559120178222656,3.699842164199199,88,93,-5
1100403,8521570,96.18913269042967,106.65584564208984,10.466712951660156,10.881388218090816,89,58,31
1100403,4193848,96.18515014648438,110.73352813720705,14.548377990722656,15.125388865709857,90,2,88
1100403,1016763,96.18421173095705,107.77381134033205,11.589599609375,12.049378375936588,91,38,53
1100403,3159115,96.1753158569336,101.51659393310548,5.341278076171875,5.553689144226299,92,89,3
1100403,4395569,96.1374969482422,104.35577392578124,8.218276977539062,8.548461566420395,93,79,14
1100403,2495459,96.13743591308594,111.27925872802734,15.141822814941406,15.75018375633664,94,1,93
1100403,4258125,96.13298797607422,107.528076171875,11.39508819580078,11.853463036680829,95,41,54
1100403,2718519,96.11465454101562,106.59098815917967,10.476333618164062,10.899829654689576,96,59,37
1100403,8555532,96.10663604736328,106.20404815673828,10.097412109375,10.50646711263392,97,65,32
1100403,3246908,96.05485534667967,107.06016540527344,11.00531005859375,11.457317819982714,98,50,48
1100403,7220949,96.03474426269533,108.09369659423828,12.058952331542969,12.556864105928868,99,30,69
1100403,7321888,96.02440643310548,106.8926239013672,10.86821746826172,11.318182399630832,100,53,47
1064808,7163603,105.66638946533205,105.50923919677734,-0.1571502685546875,-0.148723041782597,1,26,-25
1064808,7163611,105.52239227294922,104.90618896484376,-0.6162033081054688,-0.5839550211405065,2,45,-43
1064808,7163608,105.0746612548828,105.05574798583984,-0.0189132690429687,-0.0179998382265447,3,42,-39
1064808,1106790,104.6382827758789,105.41414642333984,0.7758636474609375,0.741472075877557,4,29,-25
1064808,7163609,104.30081939697266,104.94215393066406,0.6413345336914062,0.6148892572458746,5,44,-39
1064808,1106789,103.8998794555664,104.36599731445312,0.4661178588867187,0.4486221363577786,6,63,-57
1064808,388759,101.11365509033205,104.48343658447266,3.369781494140625,3.332667077587255,7,60,-53
1064808,2800217,99.57032012939452,106.12849426269533,6.558174133300781,6.586474890085964,8,17,-9
1064808,1106781,99.4329071044922,100.82916259765624,1.3962554931640625,1.4042187177498129,9,96,-87
1064808,7163605,98.71282958984376,100.8960418701172,2.183212280273437,2.211680375635855,10,95,-85
1064808,1324701,98.61737060546876,107.93351745605467,9.316146850585938,9.44676053862393,11,1,10
1064808,5227241,98.28723907470705,105.294677734375,7.007438659667969,7.129550820266396,12,32,-20
1064808,2013762,97.9406509399414,103.32569122314452,5.385040283203125,5.49826883068738,13,84,-71
1064808,1389325,97.88422393798828,104.18959045410156,6.305366516113281,6.441657564867515,14,67,-53
1064808,2837490,97.86974334716795,99.70295715332033,1.833213806152344,1.8731159840171288,15,97,-82
1064808,2495910,97.79695129394533,107.16056823730467,9.363616943359377,9.574548919439664,16,3,13
1064808,2495909,97.79462432861328,107.1443862915039,9.349761962890623,9.560609314754554,17,4,13
1064808,5340220,97.61414337158205,106.42398071289062,8.809837341308594,9.02516483474398,18,11,7
1064808,2013763,97.54995727539062,103.94142150878906,6.3914642333984375,6.5519908074945326,19,69,-50
1064808,2359632,97.54537200927734,102.85906982421876,5.313697814941406,5.447411502450399,20,87,-67
1064808,7519367,97.5207977294922,105.23722076416016,7.716423034667969,7.912592200150115,21,36,-15
1064808,1274597,97.50582122802734,102.3924331665039,4.8866119384765625,5.011610462773008,22,90,-68
1064808,8694078,97.3576431274414,106.57292175292967,9.21527862548828,9.465387954621557,23,10,13
1064808,5340728,97.32270050048828,105.98597717285156,8.663276672363281,8.9015991416307,24,19,5
1064808,2403817,97.32270050048828,105.98597717285156,8.663276672363281,8.9015991416307,25,20,5
1064808,2837493,97.1244659423828,99.1171646118164,1.9926986694335935,2.051695883317107,26,99,-73
1064808,6564762,97.0901107788086,104.340087890625,7.249977111816406,7.467266288668016,27,64,-37
1064808,2013764,97.0312042236328,101.67694854736328,4.645744323730469,4.7878869080334026,28,93,-65
1064808,2178007,96.84874725341795,104.78448486328124,7.935737609863281,8.193949674019366,29,49,-20
1064808,3677937,96.79464721679688,104.8468017578125,8.052154541015625,8.318801475644333,30,47,-17
1064808,7413395,96.78823852539062,105.84138488769533,9.053146362304688,9.353560412125653,31,22,9
1064808,8590164,96.7626495361328,105.45500946044922,8.692359924316406,8.983176841463536,32,27,5
1064808,7877217,96.71931457519533,104.57831573486328,7.859001159667969,8.125575738605878,33,56,-23
1064808,3241927,96.70789337158205,103.60436248779295,6.8964691162109375,7.131237043611883,34,78,-44
1064808,264433,96.6449203491211,103.93914794921876,7.294227600097656,7.547450578621115,35,70,-35
1064808,8590156,96.63776397705078,105.1273956298828,8.489631652832031,8.785004229659247,36,39,-3
1064808,4851786,96.60155487060548,104.50233459472656,7.900779724121094,8.178729353480824,37,59,-22
1064808,37244,96.58460235595705,101.3341293334961,4.749526977539063,4.917478419629406,38,94,-56
1064808,37241,96.56153106689452,99.03783416748048,2.476303100585937,2.5644820180724346,39,100,-61
1064808,2359635,96.52486419677734,102.2448501586914,5.719985961914063,5.925919719765878,40,92,-52
1064808,6076121,96.4841766357422,105.68693542480467,9.2027587890625,9.538101593389536,41,23,18
1064808,692382,96.47129821777344,103.77609252929688,7.304794311523437,7.571987157292795,42,73,-31
1064808,140228,96.4452133178711,106.66449737548828,10.219284057617188,10.59594738407155,43,8,35
1064808,2248471,96.43695068359376,104.62181854248048,8.184867858886719,8.487273602979197,44,54,-10
1064808,343317,96.42423248291016,103.82318878173828,7.398956298828125,7.673336990407972,45,72,-27
1064808,692377,96.41664123535156,102.68251037597656,6.265869140625,6.498742395858935,46,88,-42
1064808,6940577,96.37825012207033,105.30715942382812,8.928909301757812,9.264444301954722,47,31,16
1064808,7700931,96.37235260009766,106.18394470214844,9.81159210205078,10.180919981028708,48,15,33
1064808,4516799,96.35853576660156,105.11233520507812,8.753799438476562,9.084612347867038,49,40,9
1064808,3904638,96.33516693115234,106.33607482910156,10.00090789794922,10.381367694205116,50,12,38
1064808,1106632,96.33092498779295,105.63045501708984,9.299530029296877,9.653732724434349,51,24,27
1064808,7566553,96.31745147705078,103.4565658569336,7.1391143798828125,7.412067356852589,52,82,-30
1064808,2800216,96.3142318725586,105.27320098876952,8.958969116210938,9.301812351123038,53,35,18
1064808,6573945,96.28754425048828,104.48038482666016,8.192840576171875,8.508723158271147,54,62,-8
1064808,8442455,96.28479766845705,103.8376922607422,7.552894592285156,7.844327220058635,55,71,-16
1064808,1024808,96.28294372558594,104.7605209350586,8.477577209472656,8.804858764636888,56,50,6
1064808,2800221,96.2224349975586,104.16301727294922,7.940582275390625,8.25231898942497,57,68,-11
1064808,7242276,96.19617462158205,104.8874740600586,8.691299438476562,9.034974075285769,58,46,12
1064808,7491843,96.17852783203124,104.74610137939452,8.567573547363281,8.907989902201372,59,52,7
1064808,3283062,96.1672592163086,105.84315490722656,9.675895690917969,10.061527977161145,60,21,39
1064808,3701366,96.1588363647461,104.53736114501952,8.378524780273438,8.713213571441662,61,57,4
1064808,8490074,96.10134887695312,102.9832992553711,6.881950378417969,7.161138172191032,62,86,-24
1064808,4777228,96.08465576171876,104.80767822265624,8.7230224609375,9.078476049880228,63,48,15
1064808,8089287,96.06461334228516,107.58805084228516,11.5234375,11.9955070853626,64,2,62
1064808,1106634,96.0519790649414,103.45890045166016,7.40692138671875,7.711367801917834,65,81,-16
1064808,2981934,96.0445556640625,102.4306640625,6.3861083984375,6.649110253343619,66,89,-23
1064808,6926372,96.00450897216795,106.8037109375,10.799201965332031,11.248640382570736,67,6,61
1064808,3028913,96.00139617919922,105.21159362792967,9.210197448730469,9.593816147776044,68,37,31
1064808,4187430,95.98719787597656,104.97957611083984,8.992378234863281,9.36830997658894,69,43,26
1064808,3801047,95.9701156616211,105.20610809326172,9.235992431640623,9.62382129891935,70,38,32
1064808,7043643,95.95323944091795,104.60131072998048,8.6480712890625,9.01279762877359,71,55,16
1064808,2013761,95.95286560058594,103.40838623046876,7.4555206298828125,7.769982254534444,72,83,-11
1064808,1824438,95.92149353027344,107.08428955078124,11.162796020507812,11.637429328583966,73,5,68
1064808,3923745,95.91531372070312,106.67118072509766,10.755867004394531,11.2139204754255,74,7,67
1064808,2128647,95.91461181640624,102.3814468383789,6.466835021972656,6.74228347433764,75,91,-16
1064808,1707817,95.91040802001952,105.2895050048828,9.37909698486328,9.779018959971026,76,33,43
1064808,6299311,95.89056396484376,103.0541534423828,7.163589477539063,7.470588534827516,77,85,-8
1064808,6299314,95.88934326171876,103.76435089111328,7.875007629394531,8.212599400019476,78,74,4
1064808,3484163,95.86600494384766,103.49534606933594,7.629341125488281,7.958338443285578,79,80,-1
1064808,1294654,95.86283111572266,105.27436065673828,9.411529541015623,9.817704559188655,80,34,46
1064808,8642487,95.8579330444336,105.36383819580078,9.505905151367188,9.916659841769029,81,30,51
1064808,4516805,95.85627746582033,105.4250259399414,9.568748474121094,9.982391062007435,82,28,54
1064808,5110093,95.848876953125,103.66761016845705,7.818733215332031,8.157355061296952,83,77,6
1064808,6570401,95.83051300048828,106.62926483154295,10.798751831054688,11.268594410007662,84,9,75
1064808,7900505,95.80950164794922,104.30406951904295,8.49456787109375,8.86610171745484,85,65,20
1064808,7649822,95.80690002441406,105.07318115234376,9.266281127929688,9.671830656840374,86,41,45
1064808,6054809,95.79745483398438,104.19445037841795,8.396995544433594,8.76536392223099,87,66,21
1064808,1979319,95.75274658203124,106.16233825683594,10.409591674804688,10.8713243707185,88,16,72
1064808,7596329,95.75222778320312,106.199951171875,10.447723388671877,10.91120659075111,89,14,75
1064808,749790,95.74246978759766,104.4824447631836,8.739974975585938,9.128629118274638,90,61,29
1064808,7264139,95.73463439941406,103.75719451904295,8.022560119628906,8.379997657021404,91,75,16
1064808,8726270,95.71498107910156,104.75636291503906,9.0413818359375,9.446151202250617,92,51,41
1064808,1713098,95.7027359008789,105.99578857421876,10.293052673339844,10.755233459574812,93,18,75
1064808,899655,95.69454956054688,103.60018920898438,7.9056396484375,8.261326987526624,94,79,15
1064808,6051392,95.6901626586914,106.20852661132812,10.51836395263672,10.992105834487626,95,13,82
1064808,2673724,95.678466796875,104.51046752929688,8.832000732421875,9.230917915075056,96,58,38
1064808,1106784,95.66761016845705,99.6932144165039,4.025604248046875,4.207907191324587,97,98,-1
1064808,5368114,95.63880157470705,104.6873779296875,9.048576354980469,9.461197971946866,98,53,45
1064808,4295384,95.63803100585938,105.58391571044922,9.945884704589844,10.399508019963834,99,25,74
1064808,7848343,95.63558959960938,103.6827163696289,8.047126770019531,8.414364154296383,100,76,24
1100357,7166661,111.26729583740234,110.74498748779295,-0.522308349609375,-0.4694176718131418,1,41,-40
1100357,7166658,110.39221954345705,110.46927642822266,0.077056884765625,0.0698028222317704,2,52,-50
1100357,7166660,110.2573013305664,110.49983978271484,0.2425384521484375,0.2199749578681181,3,50,-47
1100357,7323430,108.16223907470705,107.8723602294922,-0.2898788452148437,-0.2680037392852288,4,87,-83
1100357,7166659,105.85965728759766,106.2348403930664,0.37518310546875,0.3544155678205712,5,89,-84
1100357,7166664,105.23046875,105.20732879638672,-0.0231399536132812,-0.0219897847915661,6,91,-85
1100357,7166662,104.4690170288086,104.87448120117188,0.4054641723632812,0.388119065245411,7,93,-86
1100357,7323423,104.37598419189452,105.027587890625,0.6516036987304688,0.6242850822201589,8,92,-84
1100357,7166665,103.99248504638672,104.12625122070312,0.1337661743164062,0.1286306161995635,9,94,-85
1100357,5809058,103.91184997558594,112.9729995727539,9.061149597167969,8.720034913531887,10,1,9
1100357,5809061,103.83470916748048,112.68182373046876,8.847114562988281,8.520382667724629,11,2,9
1100357,7323428,103.7931671142578,103.76200103759766,-0.0311660766601562,-0.0300270986295735,12,95,-83
1100357,5447255,102.83110809326172,111.35160064697266,8.520492553710938,8.285909499276576,13,20,-7
1100357,7166666,101.9697494506836,103.0472183227539,1.0774688720703125,1.056655407976085,14,97,-83
1100357,8626070,101.96346282958984,110.75585174560548,8.792388916015625,8.623077985013342,15,39,-24
1100357,5665742,101.9294891357422,112.37557983398438,10.446090698242188,10.248349900322618,16,4,12
1100357,4350807,101.83924102783205,112.60682678222656,10.767585754394531,10.573120582715084,17,3,14
1100357,5665738,101.82481384277344,111.83072662353516,10.00591278076172,9.826595702116125,18,10,8
1100357,3515697,101.62906646728516,109.9809341430664,8.35186767578125,8.217991137869749,19,68,-49
1100357,5914320,101.54153442382812,111.01123809814452,9.469703674316406,9.32594108218854,20,34,-14
1100357,5435990,101.52619171142578,112.216064453125,10.68987274169922,10.529177310307974,21,6,15
1100357,4350804,101.4816436767578,112.3613739013672,10.879730224609377,10.72088491122966,22,5,17
1100357,2051479,101.46272277832033,111.3887939453125,9.926071166992188,9.782973386865493,23,18,5
1100357,8390019,101.3682632446289,111.10096740722656,9.732704162597656,9.6013326568593,24,33,-9
1100357,7329528,101.34568786621094,101.96360778808594,0.617919921875,0.6097150602902138,25,98,-73
1100357,3000800,101.2938003540039,111.63155364990234,10.337753295898438,10.205711761005924,26,15,11
1100357,5763466,101.19994354248048,111.41158294677734,10.211639404296877,10.090558400371398,27,16,11
1100357,2719665,101.03931427001952,112.16034698486328,11.12103271484375,11.00663914357502,28,7,21
1100357,1421579,100.9106216430664,110.94361114501952,10.032989501953123,9.942451387764782,29,36,-7
1100357,3000804,100.90158081054688,111.76697540283205,10.865394592285156,10.76830957949614,30,11,19
1100357,3079253,100.84297943115234,111.3505401611328,10.507560729980469,10.419724594863052,31,21,10
1100357,2447740,100.79940795898438,110.3373794555664,9.537971496582031,9.462328886359195,32,55,-23
1100357,8401355,100.64783477783205,110.85974884033205,10.2119140625,10.146183556796398,33,37,-4
1100357,698666,100.5766830444336,111.14954376220705,10.572860717773438,10.512238421207895,34,31,3
1100357,4225475,100.575927734375,111.72003173828124,11.14410400390625,11.080289543376889,35,12,23
1100357,2180838,100.57491302490234,110.48112487792967,9.906211853027344,9.849585304214548,36,51,-15
1100357,5914322,100.5399398803711,112.10218048095705,11.562240600585938,11.50014672213196,37,8,29
1100357,5669031,100.52012634277344,111.29529571533205,10.775169372558594,10.719414872018056,38,23,15
1100357,6537130,100.50218963623048,110.54080200195312,10.038612365722656,9.988451397982072,39,47,-8
1100357,243489,100.48990631103516,111.68423461914062,11.194328308105469,11.139753950468338,40,14,26
1100357,8622093,100.4835205078125,111.22038269042967,10.736862182617188,10.685197063514911,41,28,13
1100357,3000806,100.447265625,111.36231994628906,10.915054321289062,10.866452414979875,42,19,23
1100357,3993192,100.4262237548828,111.22640991210938,10.800186157226562,10.754348568942827,43,27,16
1100357,1732933,100.4098663330078,111.69525146484376,11.285385131835938,11.239318947411132,44,13,31
1100357,2996063,100.395263671875,110.5099639892578,10.114700317382812,10.074877984723468,45,49,-4
1100357,7323429,100.33665466308594,100.87600708007812,0.5393524169921875,0.5375427542439447,46,100,-54
1100357,821046,100.32403564453124,111.19435119628906,10.870315551757812,10.835205623379808,47,29,18
1100357,5517692,100.30236053466795,103.66246032714844,3.3600997924804688,3.3499708028497515,48,96,-48
1100357,889288,100.30113983154295,110.2236099243164,9.922470092773438,9.89267929500936,49,58,-9
1100357,905250,100.26789855957033,111.24478149414062,10.976882934570312,10.947554593506135,50,25,25
1100357,2932994,100.23709106445312,110.80926513671876,10.572174072265623,10.547167680143115,51,38,13
1100357,2051476,100.1826400756836,108.4218978881836,8.2392578125,8.224237059709747,52,84,-32
1100357,7323424,100.17301177978516,100.98026275634766,0.8072509765625,0.8058567494577444,53,99,-46
1100357,867064,100.16522979736328,111.24846649169922,11.083236694335938,11.064954093109552,54,24,30
1100357,4539333,100.11515045166016,110.75421905517578,10.639068603515623,10.626831758748262,55,40,15
1100357,7897661,100.08313751220705,110.19308471679688,10.109947204589844,10.101549028033563,56,61,-5
1100357,354738,100.0691375732422,110.0849151611328,10.015777587890623,10.008857706563044,57,64,-7
1100357,1843596,99.99597930908205,109.12629699707033,9.13031768798828,9.130684804602968,58,76,-18
1100357,7897658,99.9806137084961,111.17019653320312,11.189582824707031,11.191752490469227,59,30,29
1100357,5738799,99.96786499023438,110.98869323730467,11.020828247070312,11.024370929745183,60,35,25
1100357,4145676,99.96638488769533,108.88079833984376,8.914413452148438,8.917411049887528,61,78,-17
1100357,8059544,99.96137237548828,108.76741790771484,8.806045532226562,8.809448412881043,62,80,-18
1100357,821037,99.9595947265625,111.39704132080078,11.43744659423828,11.442069793825386,63,17,46
1100357,8749718,99.95465087890624,108.68665313720705,8.732002258300781,8.735963941167167,64,82,-18
1100357,6514421,99.91842651367188,107.99993133544922,8.081504821777344,8.08810256902069,65,86,-21
1100357,7986305,99.91526794433594,109.98785400390624,10.072586059570312,10.0811280065644,66,67,-1
1100357,3000801,99.89095306396484,110.28065490722656,10.38970184326172,10.401043862909894,67,56,11
1100357,61055,99.88307189941406,109.04874420166016,9.165672302246094,9.17640209491781,68,77,-9
1100357,7489125,99.85912322998048,110.0806121826172,10.22148895263672,10.235908970576608,69,65,4
1100357,2278755,99.85870361328124,111.32392120361328,11.465217590332031,11.481440450832322,70,22,48
1100357,228919,99.84182739257812,109.70560455322266,9.863777160644531,9.87940367102873,71,73,-2
1100357,8001019,99.82477569580078,111.2376937866211,11.412918090820312,11.43295140036103,72,26,46
1100357,6424901,99.82394409179688,110.21338653564452,10.389442443847656,10.40776593068057,73,60,13
1100357,4051720,99.80989837646484,109.4014663696289,9.591567993164062,9.6098364482713,74,74,0
1100357,3000802,99.7981948852539,111.87783813476562,12.07964324951172,12.10406988162528,75,9,66
1100357,4934508,99.7828369140625,110.61846160888672,10.83562469482422,10.859206883600985,76,43,33
1100357,2297898,99.77495574951172,110.21726989746094,10.44231414794922,10.465866979851125,77,59,18
1100357,228911,99.74537658691406,110.55994415283205,10.814567565917969,10.842174280122745,78,44,34
1100357,633572,99.73464965820312,110.55281066894533,10.818161010742188,10.84694341216087,79,45,34
1100357,3334331,99.70529174804688,109.9739227294922,10.268630981445312,10.29898293401911,80,69,11
1100357,7897777,99.64305877685548,108.28684997558594,8.643791198730469,8.674754975243895,81,85,-4
1100357,30413,99.6291046142578,108.422607421875,8.793502807617188,8.826238920507933,82,83,-1
1100357,2051472,99.49574279785156,105.69116973876952,6.195426940917969,6.226826160296527,83,90,-7
1100357,7064019,99.48109436035156,111.13287353515624,11.651779174804688,11.712556289940183,84,32,52
1100357,5763470,99.46917724609376,110.3818588256836,10.912681579589844,10.970917707091417,85,54,31
1100357,1511062,99.46407318115234,108.85576629638672,9.391693115234377,9.442296916726336,86,79,7
1100357,342256,99.43897247314452,108.70331573486328,9.26434326171875,9.316612019719702,87,81,6
1100357,4070180,99.43236541748048,110.27131652832033,10.838951110839844,10.900827980236633,88,57,31
1100357,8157022,99.43215942382812,110.11123657226562,10.6790771484375,10.74006358739338,89,63,26
1100357,761510,99.43199157714844,109.74895477294922,10.31696319580078,10.375899177073142,90,72,18
1100357,1689487,99.41876220703124,109.94351959228516,10.524757385253906,10.58628889719727,91,70,21
1100357,4529199,99.36626434326172,110.6301040649414,11.263839721679688,11.335677954812354,92,42,50
1100357,5763475,99.36119842529295,109.36422729492188,10.003028869628906,10.067339190911548,93,75,18
1100357,4225476,99.35845184326172,110.55113220214844,11.19268035888672,11.264950440797133,94,46,48
1100357,5809063,99.35731506347656,110.53636169433594,11.179046630859377,11.251357410088426,95,48,47
1100357,5914319,99.27397918701172,110.44607543945312,11.172096252441406,11.25380119134288,96,53,43
1100357,4402521,99.26458740234376,109.930908203125,10.66632080078125,10.745343409878926,97,71,26
1100357,230152,99.26151275634766,106.99798583984376,7.736473083496094,7.79403100825839,98,88,10
1100357,2822887,99.25729370117188,110.17033386230467,10.913040161132812,10.994698479275552,99,62,37
1100357,1524840,99.18897247314452,110.01223754882812,10.823265075683594,10.911762473004748,100,66,34
1062223,7167072,103.60916900634766,104.4586410522461,0.8494720458984375,0.8198811495596439,1,53,-52
1062223,7167066,102.96876525878906,103.69862365722656,0.7298583984375,0.7088153350223861,2,66,-64
1062223,6816879,98.71261596679688,106.86746978759766,8.154853820800781,8.261207284329048,3,4,-1
1062223,5899156,98.5848617553711,105.20349884033205,6.6186370849609375,6.713644434968578,4,24,-20
1062223,1757062,98.47843933105467,105.05146026611328,6.573020935058594,6.674578699365948,5,33,-28
1062223,4608045,98.00447845458984,105.47810363769533,7.473625183105469,7.62579965829659,6,17,-11
1062223,5588189,97.85165405273438,105.10285949707033,7.2512054443359375,7.41040661451477,7,30,-23
1062223,8589336,97.69732666015624,105.43016052246094,7.732833862304687,7.915092589179676,8,19,-11
1062223,372830,97.63829040527344,105.67633819580078,8.038047790527344,8.232474941094637,9,14,-5
1062223,5588191,97.5236358642578,105.97943878173828,8.455802917480469,8.67051647792338,10,8,2
1062223,8830550,97.4504165649414,101.7069320678711,4.256515502929688,4.367878202032236,11,94,-83
1062223,7167065,97.27031707763672,98.04435729980467,0.7740402221679688,0.7957620016290943,12,97,-85
1062223,4529224,97.2063217163086,105.22518920898438,8.018867492675781,8.24932715392566,13,23,-10
1062223,7908103,97.09404754638672,104.30121612548828,7.207168579101562,7.422873761296576,14,56,-42
1062223,8025101,96.97134399414062,106.3699188232422,9.398574829101562,9.692115672511934,15,5,10
1062223,6693515,96.90630340576172,105.74579620361328,8.839492797851562,9.121690217445645,16,11,5
1062223,7167074,96.86115264892578,97.35462188720705,0.49346923828125,0.5094604232822153,17,99,-82
1062223,7394931,96.85295867919922,103.37053680419922,6.517578125,6.7293536654753305,18,71,-53
1062223,8743200,96.77679443359376,102.11648559570312,5.339691162109375,5.517532579334771,19,91,-72
1062223,6876202,96.6554718017578,105.95687866210938,9.301406860351562,9.623259487501052,20,9,11
1062223,8589330,96.52152252197266,104.4781494140625,7.956626892089844,8.243370684790593,21,50,-29
1062223,1005576,96.46224212646484,103.11639404296876,6.654151916503906,6.898193292853505,22,77,-55
1062223,648778,96.28607177734376,104.80078887939452,8.514717102050781,8.843145166146767,23,40,-17
1062223,1322939,96.26085662841795,105.71820068359376,9.45734405517578,9.824703816716088,24,12,12
1062223,1537765,96.19255828857422,105.07688903808594,8.884330749511719,9.235985514450135,25,31,-6
1062223,1968503,96.1351318359375,105.06090545654295,8.925773620605469,9.284611619234097,26,32,-6
1062223,1714329,96.08143615722656,106.20865631103516,10.127220153808594,10.540246439735276,27,7,20
1062223,1678306,95.99883270263672,104.66980743408205,8.670974731445312,9.032375173044322,28,43,-15
1062223,4958082,95.9604034423828,104.4915542602539,8.531150817871094,8.890282357965933,29,49,-20
1062223,7865639,95.9603500366211,104.35295104980467,8.392601013183594,8.74590495968465,30,54,-24
1062223,3170220,95.9485321044922,103.45989990234376,7.511367797851562,7.828538522789855,31,69,-38
1062223,4608046,95.9234848022461,104.20089721679688,8.277412414550781,8.629182344256286,32,58,-26
1062223,8128089,95.89971160888672,105.60338592529295,9.70367431640625,10.118564648016148,33,16,17
1062223,132326,95.81812286376952,104.4679183959961,8.649795532226562,9.027306394349328,34,52,-18
1062223,540956,95.7963638305664,105.44009399414062,9.64373016357422,10.06690627697617,35,18,17
1062223,1360390,95.79524993896484,106.2266616821289,10.431411743164062,10.889278695770772,36,6,30
1062223,7167070,95.7925796508789,97.19549560546876,1.4029159545898438,1.4645351025129971,37,100,-63
1062223,6911049,95.7808837890625,104.46916198730467,8.688278198242188,9.070993975558125,38,51,-13
1062223,5844980,95.72404479980467,102.4194107055664,6.695365905761719,6.994445251205453,39,90,-51
1062223,5844983,95.68401336669922,104.14434051513672,8.4603271484375,8.841944281762263,40,60,-20
1062223,6325817,95.6838150024414,104.90611267089844,9.222297668457031,9.638304731287858,41,38,3
1062223,8027625,95.66545104980467,104.33152770996094,8.66607666015625,9.058731825394911,42,55,-13
1062223,6642025,95.62030029296876,107.63465118408205,12.01435089111328,12.564644593567264,43,2,41
1062223,3872085,95.5903778076172,105.16529846191406,9.574920654296877,10.016615556815898,44,27,17
1062223,8027624,95.5769271850586,105.83757781982422,10.260650634765623,10.735489136304498,45,10,35
1062223,7767267,95.53793334960938,105.20209503173828,9.664161682128906,10.115523063246606,46,25,21
1062223,7865636,95.53144073486328,104.71188354492188,9.180442810058594,9.609865337986346,47,42,5
1062223,8051064,95.5255126953125,104.63744354248048,9.111930847167969,9.53874058360861,48,46,2
1062223,8457796,95.51882934570312,104.27823638916016,8.759407043457031,9.170345892488756,49,57,-8
1062223,618233,95.4990692138672,104.75765228271484,9.258583068847656,9.694945872313529,50,41,9
1062223,2436170,95.46405029296876,105.18169403076172,9.717643737792969,10.179375071527534,51,26,25
1062223,1426137,95.45831298828124,103.92118072509766,8.462867736816406,8.865511522139862,52,63,-11
1062223,7197515,95.45761108398438,102.72164154052734,7.264030456542969,7.609692274984775,53,86,-33
1062223,2875383,95.44790649414062,107.54216766357422,12.094261169433594,12.671059653022391,54,3,51
1062223,7167068,95.4376220703125,97.51229095458984,2.074668884277344,2.1738480478367923,55,98,-43
1062223,4699974,95.40996551513672,103.15984344482422,7.7498779296875,8.122713269881633,56,76,-20
1062223,8462810,95.40663146972656,102.85223388671876,7.4456024169921875,7.804072214157093,57,85,-28
1062223,3404097,95.39325714111328,104.1588363647461,8.765579223632812,9.18888764922459,58,59,-1
1062223,822752,95.38557434082033,104.08121490478516,8.695640563964844,9.11630571400097,59,61,-2
1062223,7856593,95.3847427368164,103.48877716064452,8.104034423828125,8.496153778166187,60,68,-8
1062223,132317,95.37113189697266,102.53972625732422,7.1685943603515625,7.516524358854876,61,88,-27
1062223,1970871,95.3677215576172,105.11363220214844,9.74591064453125,10.219296933337322,62,29,33
1062223,4529222,95.3674774169922,103.01041412353516,7.642936706542969,8.014196153185846,63,82,-19
1062223,1075229,95.360107421875,104.964111328125,9.60400390625,10.071301475953351,64,35,29
1062223,876590,95.3578109741211,104.94740295410156,9.589591979980469,10.056430492708104,65,37,28
1062223,5230077,95.3547592163086,101.13594818115234,5.78118896484375,6.062821627737894,66,96,-30
1062223,6911051,95.34410858154295,104.64158630371094,9.297477722167969,9.751496826063782,67,45,22
1062223,4651976,95.3401107788086,107.8647689819336,12.524658203125,13.136819436032036,68,1,67
1062223,6640291,95.3371810913086,103.34639739990234,8.00921630859375,8.400936777145711,69,72,-3
1062223,7767263,95.33290100097656,103.70079803466795,8.367897033691406,8.777554176816341,70,65,5
1062223,3035859,95.3101577758789,105.23167419433594,9.921516418457031,10.40971565883607,71,22,49
